,team,date,cum_wins,games_played,win_record,opposing_team,point_diff,owr,ogp
318,Central Connecticut,11/16/2024,9,11,0.8181818181818182,Northeastern,-18,0.5217391304347826,23
319,Central Connecticut,11/21/2024,9,12,0.75,Sacred Heart,-13,0.4444444444444444,27
320,Central Connecticut,12/04/2024,10,13,0.7692307692307693,Massachusetts,4,0.3333333333333333,27
321,Central Connecticut,12/07/2024,11,14,0.7857142857142857,Holy Cross,13,0.3448275862068966,29
322,Central Connecticut,12/15/2024,11,15,0.7333333333333333,Rhode Island,-8,0.5862068965517241,29
323,Central Connecticut,12/18/2024,12,16,0.75,Fairfield,1,0.4,30
324,Western Oregon,11/12/2024,0,1,0.0,Oregon St.,-36,0.5714285714285714,21
325,Chicago St.,01/03/2025,1,1,1.0,Wagner,12,0.0,1
326,Chicago St.,01/05/2025,1,2,0.5,LIU,-14,1.0,2
327,Chicago St.,01/12/2025,1,3,0.3333333333333333,Stonehill,-16,0.5,4
328,Chicago St.,01/18/2025,2,4,0.5,Le Moyne,16,0.25,4
329,Chicago St.,01/20/2025,2,5,0.4,Fairleigh Dickinson,-10,1.0,3
330,Chicago St.,01/24/2025,2,6,0.3333333333333333,Stonehill,-2,0.5,6
331,Chicago St.,01/26/2025,2,7,0.2857142857142857,Central Connecticu,-17,0.3333333333333333,3
332,Chicago St.,02/01/2025,3,8,0.375,LIU,6,0.6,10
333,Chicago St.,02/06/2025,4,9,0.4444444444444444,Mercyhurst,7,0.5454545454545454,11
334,Chicago St.,02/08/2025,4,10,0.4,Saint Francis,-12,0.45454545454545453,11
335,Chicago St.,02/13/2025,4,11,0.36363636363636365,Fairleigh Dickinso,-42,0.5,6
336,Chicago St.,02/15/2025,4,12,0.3333333333333333,Le Moyne,-5,0.3333333333333333,12
337,Chicago St.,02/20/2025,4,13,0.3076923076923077,Central Connecticut,-6,1.0,7
338,Chicago St.,02/22/2025,4,14,0.2857142857142857,Wagner,-12,0.42857142857142855,14
339,Chicago St.,02/27/2025,4,15,0.26666666666666666,Mercyhurst,-22,0.5625,16
340,Chicago St.,03/01/2025,4,16,0.25,Saint Francis,-9,0.5,16
341,Chicago St.,03/05/2025,4,17,0.23529411764705882,LIU,-11,0.7647058823529411,17
342,Chicago St.,11/04/2024,4,18,0.2222222222222222,Loyola Chicago,-7,0.6818181818181818,22
343,Chicago St.,11/09/2024,4,19,0.21052631578947367,Youngstown St.,-20,0.6190476190476191,21
344,Chicago St.,11/12/2024,4,20,0.2,Texas,-47,0.44,25
345,Chicago St.,11/16/2024,4,21,0.19047619047619047,San Francisco,-45,0.7391304347826086,23
346,Chicago St.,11/19/2024,4,22,0.18181818181818182,Eastern Kentucky,-20,0.6521739130434783,23
347,Chicago St.,11/22/2024,4,23,0.17391304347826086,Indiana St.,-36,0.375,24
348,Chicago St.,11/25/2024,4,24,0.16666666666666666,Radford,-15,0.6,25
349,Chicago St.,11/26/2024,4,25,0.16,Drexel,-12,0.5357142857142857,28
350,Chicago St.,11/30/2024,4,26,0.15384615384615385,Wisconsin,-21,0.8064516129032258,31
351,Chicago St.,12/02/2024,4,27,0.14814814814814814,St. Thomas,-22,0.6785714285714286,28
352,Chicago St.,12/08/2024,4,28,0.14285714285714285,Saint Louis,-23,0.5862068965517241,29
353,Chicago St.,12/15/2024,4,29,0.13793103448275862,Mercer,-12,0.43333333333333335,30
354,Chicago St.,12/19/2024,4,30,0.13333333333333333,Grand Canyon,-23,0.7419354838709677,31
355,Chicago St.,12/21/2024,4,31,0.12903225806451613,CSUN,-24,0.625,32
356,Chicago St.,12/29/2024,4,32,0.125,Illinois,-53,0.6176470588235294,34
357,Crowley's Ridge,11/13/2024,0,1,0.0,Southeast Missouri,-55,0.6521739130434783,23
358,San Diego St.,01/04/2025,1,1,1.0,Boise St.,8,0.0,1
359,San Diego St.,01/08/2025,2,2,1.0,Air Force,29,0.0,2
360,San Diego St.,01/11/2025,2,3,0.6666666666666666,New Mexico,-14,1.0,3
361,San Diego St.,01/14/2025,3,4,0.75,Colorado St.,15,0.6666666666666666,3
362,San Diego St.,01/18/2025,3,5,0.6,UNLV,-8,0.6,5
363,San Diego St.,01/22/2025,4,6,0.6666666666666666,Air Force,1,0.0,6
364,San Diego St.,01/25/2025,5,7,0.7142857142857143,Nevada,19,0.5,6
365,San Diego St.,01/28/2025,6,8,0.75,San Jose St.,3,0.42857142857142855,7
366,San Diego St.,02/01/2025,7,9,0.7777777777777778,Wyoming,2,0.375,8
367,San Diego St.,02/08/2025,7,10,0.7,Colorado St.,-5,0.7777777777777778,9
368,San Diego St.,02/11/2025,8,11,0.7272727272727273,San Jose St.,3,0.45454545454545453,11
369,San Diego St.,02/15/2025,9,12,0.75,Boise St.,19,0.5454545454545454,11
370,San Diego St.,02/18/2025,10,13,0.7692307692307693,Fresno St.,23,0.07692307692307693,13
371,San Diego St.,02/22/2025,10,14,0.7142857142857143,Utah St.,-8,0.7857142857142857,14
372,San Diego St.,02/25/2025,11,15,0.7333333333333333,New Mexico,8,0.7857142857142857,14
373,San Diego St.,03/01/2025,12,16,0.75,Wyoming,3,0.25,16
374,San Diego St.,03/04/2025,12,17,0.7058823529411765,UNLV,-7,0.5294117647058824,17
375,San Diego St.,03/08/2025,13,18,0.7222222222222222,Nevada,19,0.47058823529411764,17
376,San Diego St.,03/13/2025,13,19,0.6842105263157895,Boise St.,-10,0.6666666666666666,18
377,San Diego St.,03/18/2025,13,20,0.65,North Carolina,-27,0.6521739130434783,23
378,San Diego St.,11/06/2024,14,21,0.6666666666666666,UC San Diego,5,0.8181818181818182,22
379,San Diego St.,11/12/2024,15,22,0.6818181818181818,Occidental,51,0.0,1
380,San Diego St.,11/18/2024,15,23,0.6521739130434783,Gonzaga,-13,0.8333333333333334,24
381,San Diego St.,11/26/2024,16,24,0.6666666666666666,Creighton,18,0.7407407407407407,27
382,San Diego St.,11/27/2024,16,25,0.64,Oregon,-10,0.75,28
383,San Diego St.,11/30/2024,17,26,0.6538461538461539,Houston,3,0.8666666666666667,30
384,San Diego St.,12/04/2024,18,27,0.6666666666666666,Fresno St.,22,0.19230769230769232,26
385,San Diego St.,12/07/2024,19,28,0.6785714285714286,San Diego,17,0.21428571428571427,28
386,San Diego St.,12/11/2024,20,29,0.6896551724137931,Cal Baptist,6,0.5357142857142857,28
387,San Diego St.,12/21/2024,21,30,0.7,California,21,0.42424242424242425,33
388,San Diego St.,12/28/2024,21,31,0.6774193548387096,Utah St.,-1,0.7575757575757576,33
389,Arizona,01/04/2025,1,1,1.0,Cincinnati,5,0.0,1
390,Arizona,01/07/2025,2,2,1.0,West Virginia,19,0.5,2
391,Arizona,01/11/2025,3,3,1.0,UCF,8,0.3333333333333333,3
392,Arizona,01/14/2025,4,4,1.0,Baylor,11,0.5,4
393,Arizona,01/18/2025,4,5,0.8,Texas Tech,-16,0.8,5
394,Arizona,01/21/2025,5,6,0.8333333333333334,Oklahoma St.,14,0.3333333333333333,6
395,Arizona,01/25/2025,6,7,0.8571428571428571,Colorado,15,0.0,7
396,Arizona,01/27/2025,7,8,0.875,Iowa St.,11,0.75,8
397,Arizona,02/01/2025,8,9,0.8888888888888888,Arizona St.,9,0.3333333333333333,9
398,Arizona,02/04/2025,9,10,0.9,BYU,11,0.5,10
399,Arizona,02/08/2025,10,11,0.9090909090909091,Texas Tech,9,0.8181818181818182,11
400,Arizona,02/11/2025,10,12,0.8333333333333334,Kansas St.,-3,0.5,12
401,Arizona,02/15/2025,10,13,0.7692307692307693,Houston,-4,0.9230769230769231,13
402,Arizona,02/17/2025,11,14,0.7857142857142857,Baylor,7,0.5,14
403,Arizona,02/22/2025,11,15,0.7333333333333333,BYU,-1,0.6,15
404,Arizona,02/26/2025,12,16,0.75,Utah,17,0.4375,16
405,Arizona,03/01/2025,12,17,0.7058823529411765,Iowa St.,-17,0.6470588235294118,17
406,Arizona,03/04/2025,13,18,0.7222222222222222,Arizona St.,113,0.2222222222222222,18
407,Arizona,03/08/2025,13,19,0.6842105263157895,Kansas,-7,0.5789473684210527,19
408,Arizona,03/13/2025,14,20,0.7,Kansas,11,0.5714285714285714,21
409,Arizona,03/14/2025,15,21,0.7142857142857143,Texas Tech,6,0.7619047619047619,21
410,Arizona,03/15/2025,15,22,0.6818181818181818,Houston,-8,0.9545454545454546,22
411,Arizona,03/21/2025,16,23,0.6956521739130435,Akron,28,0.8695652173913043,23
412,Arizona,11/04/2024,17,24,0.7083333333333334,Canisius,29,0.15789473684210525,19
413,Arizona,11/09/2024,18,25,0.72,Old Dominion,58,0.4166666666666667,24
414,Arizona,11/15/2024,18,26,0.6923076923076923,Wisconsin,-15,0.7777777777777778,27
415,Arizona,11/22/2024,18,27,0.6666666666666666,Duke,-14,0.9259259259259259,27
416,Arizona,11/27/2024,19,28,0.6785714285714286,Davidson,33,0.4583333333333333,24
417,Arizona,11/28/2024,19,29,0.6551724137931034,Oklahoma,-5,0.48148148148148145,27
418,Arizona,11/29/2024,19,30,0.6333333333333333,West Virginia,-7,0.5185185185185185,27
419,Arizona,12/07/2024,20,31,0.6451612903225806,Southern Utah,36,0.42857142857142855,28
420,Arizona,12/14/2024,20,32,0.625,UCLA,-3,0.7,30
421,Arizona,12/18/2024,21,33,0.6363636363636364,Samford,32,0.65625,32
422,Arizona,12/21/2024,22,34,0.6470588235294118,Central Michigan,53,0.43333333333333335,30
423,Arizona,12/30/2024,23,35,0.6571428571428571,TCU,9,0.5,32
424,North Texas,01/05/2025,0,1,0.0,Memphis,-4,1.0,2
425,North Texas,01/08/2025,1,2,0.5,Rice,22,0.6666666666666666,3
426,North Texas,01/14/2025,2,3,0.6666666666666666,East Carolina,9,0.25,4
427,North Texas,01/18/2025,3,4,0.75,UTSA,15,0.4,5
428,North Texas,01/22/2025,4,5,0.8,Temple,9,0.6666666666666666,6
429,North Texas,01/26/2025,5,6,0.8333333333333334,Florida Atlantic,13,0.42857142857142855,7
430,North Texas,01/29/2025,6,7,0.8571428571428571,Wichita St.,4,0.125,8
431,North Texas,02/01/2025,6,8,0.75,UTSA,-4,0.4444444444444444,9
432,North Texas,02/03/2025,6,9,0.6666666666666666,UAB,-3,0.8888888888888888,9
433,North Texas,02/08/2025,7,10,0.7,Tulane,10,0.6,10
434,North Texas,02/11/2025,8,11,0.7272727272727273,Rice,6,0.25,12
435,North Texas,02/19/2025,9,12,0.75,Tulsa,19,0.35714285714285715,14
436,North Texas,02/23/2025,10,13,0.7692307692307693,South Florida,7,0.35714285714285715,14
437,North Texas,02/27/2025,11,14,0.7857142857142857,Florida Atlantic,10,0.5333333333333333,15
438,North Texas,03/03/2025,12,15,0.8,Wichita St.,2,0.4375,16
439,North Texas,03/06/2025,13,16,0.8125,Charlotte,11,0.1875,16
440,North Texas,03/09/2025,13,17,0.7647058823529411,Temple,-5,0.5,18
441,North Texas,03/14/2025,14,18,0.7777777777777778,Tulsa,18,0.35,20
442,North Texas,03/15/2025,14,19,0.7368421052631579,UAB,-10,0.7894736842105263,19
443,North Texas,03/19/2025,15,20,0.75,Furman,11,0.5909090909090909,22
444,North Texas,11/05/2024,16,21,0.7619047619047619,Evansville,17,0.35,20
445,North Texas,11/07/2024,17,22,0.7727272727272727,Wayland Baptist,42,0.0,1
446,North Texas,11/13/2024,18,23,0.782608695652174,Minnesota,3,0.4090909090909091,22
447,North Texas,11/18/2024,18,24,0.75,McNeese,-7,0.88,25
448,North Texas,11/21/2024,19,25,0.76,Texas Wesleyan,7,0.0,1
449,North Texas,11/25/2024,20,26,0.7692307692307693,Oregon St.,3,0.5416666666666666,24
450,North Texas,11/28/2024,21,27,0.7777777777777778,Northern Iowa,20,0.5769230769230769,26
451,North Texas,11/29/2024,21,28,0.75,Utah St.,-4,0.7407407407407407,27
452,North Texas,12/06/2024,21,29,0.7241379310344828,High Point,-5,0.8387096774193549,31
453,North Texas,12/18/2024,22,30,0.7333333333333333,Mississippi Valley St.,41,0.05555555555555555,18
454,North Texas,12/20/2024,23,31,0.7419354838709677,Appalachian St.,4,0.5483870967741935,31
455,North Texas,12/22/2024,24,32,0.75,Houston Christian,16,0.375,32
456,North Texas,12/31/2024,25,33,0.7575757575757576,UAB,3,0.6571428571428571,35
457,Judson,11/29/2024,0,1,0.0,Bradley,-66,0.7666666666666667,30
458,Northwest Indian,11/04/2024,0,1,0.0,Weber St.,-83,0.3333333333333333,21
459,Northwest Indian,11/10/2024,0,2,0.0,Montana,-50,0.8,25
460,Northwest Indian,11/11/2024,0,3,0.0,Montana St.,-58,0.4782608695652174,23
461,Northwest Indian,12/14/2024,0,4,0.0,Portland St.,-62,0.5517241379310345,29
462,South Florida,01/06/2025,1,1,1.0,Wichita St.,19,0.0,2
463,South Florida,01/11/2025,1,2,0.5,Tulane,-3,0.6666666666666666,3
464,South Florida,01/15/2025,1,3,0.3333333333333333,UAB,-9,1.0,4
465,South Florida,01/18/2025,2,4,0.5,Tulsa,7,0.4,5
466,South Florida,01/22/2025,2,5,0.4,Charlotte,-8,0.16666666666666666,6
467,South Florida,01/25/2025,2,6,0.3333333333333333,East Carolina,-9,0.5714285714285714,7
468,South Florida,01/28/2025,3,7,0.42857142857142855,Rice,5,0.25,8
469,South Florida,02/02/2025,3,8,0.375,Florida Atlantic,-22,0.5555555555555556,9
470,South Florida,02/06/2025,4,9,0.4444444444444444,Temple,9,0.6,10
471,South Florida,02/09/2025,4,10,0.4,Wichita St.,-5,0.3,10
472,South Florida,02/13/2025,4,11,0.36363636363636365,Memphis,-15,0.9166666666666666,12
473,South Florida,02/16/2025,4,12,0.3333333333333333,UAB,-7,0.8181818181818182,11
474,South Florida,02/19/2025,5,13,0.38461538461538464,UTSA,5,0.2857142857142857,14
475,South Florida,02/23/2025,5,14,0.35714285714285715,North Texas,-7,0.7692307692307693,13
476,South Florida,02/26/2025,5,15,0.3333333333333333,Temple,-2,0.4375,16
477,South Florida,03/02/2025,5,16,0.3125,Florida Atlantic,-6,0.5625,16
478,South Florida,03/07/2025,5,17,0.29411764705882354,Memphis,-16,0.8888888888888888,18
479,South Florida,03/13/2025,5,18,0.2777777777777778,Wichita St.,-5,0.47368421052631576,19
480,South Florida,11/04/2024,5,19,0.2631578947368421,Florida,-15,0.8260869565217391,23
481,South Florida,11/08/2024,5,20,0.25,Charleston,-15,0.7272727272727273,22
482,South Florida,11/12/2024,6,21,0.2857142857142857,Arkansas Pine Bluff,16,0.16666666666666666,12
483,South Florida,11/15/2024,7,22,0.3181818181818182,West Georgia,19,0.18181818181818182,22
484,South Florida,11/21/2024,8,23,0.34782608695652173,Portland,6,0.45454545454545453,22
485,South Florida,11/22/2024,8,24,0.3333333333333333,Middle Tennessee,-7,0.7037037037037037,27
486,South Florida,11/24/2024,9,25,0.36,Wright St.,1,0.5,26
487,South Florida,12/03/2024,10,26,0.38461538461538464,Stetson,2,0.2962962962962963,27
488,South Florida,12/07/2024,10,27,0.37037037037037035,Loyola Chicago,-2,0.7586206896551724,29
489,South Florida,12/14/2024,10,28,0.35714285714285715,Utah St.,-21,0.7666666666666667,30
490,South Florida,12/18/2024,10,29,0.3448275862068966,Bethune Cookman,-8,0.5483870967741935,31
491,South Florida,12/21/2024,11,30,0.36666666666666664,East Texas A&M,26,0.16129032258064516,31
492,South Florida,12/28/2024,12,31,0.3870967741935484,Webber International,57,0.0,1
493,South Florida,12/31/2024,13,32,0.40625,East Carolina,6,0.5757575757575758,33
494,Florida,01/04/2025,0,1,0.0,Kentucky,-106,1.0,1
495,Florida,01/07/2025,1,2,0.5,Tennessee,30,0.5,2
496,Florida,01/11/2025,2,3,0.6666666666666666,Arkansas,8,0.0,3
497,Florida,01/14/2025,2,4,0.5,Missouri,-1,0.75,4
498,Florida,01/18/2025,3,5,0.6,Texas,24,0.2,5
499,Florida,01/22/2025,4,6,0.6666666666666666,South Carolina,1,0.0,6
500,Florida,01/25/2025,5,7,0.7142857142857143,Georgia,30,0.2857142857142857,7
501,Florida,02/01/2025,5,8,0.625,Tennessee,-20,0.5555555555555556,9
502,Florida,02/04/2025,6,9,0.6666666666666666,Vanderbilt,11,0.4444444444444444,9
503,Florida,02/08/2025,7,10,0.7,Auburn,9,0.9,10
504,Florida,02/11/2025,8,11,0.7272727272727273,Mississippi St.,13,0.45454545454545453,11
505,Florida,02/15/2025,9,12,0.75,South Carolina,21,0.0,12
506,Florida,02/18/2025,10,13,0.7692307692307693,Oklahoma,22,0.23076923076923078,13
507,Florida,02/22/2025,11,14,0.7857142857142857,LSU,14,0.21428571428571427,14
508,Florida,02/25/2025,11,15,0.7333333333333333,Georgia,-5,0.3333333333333333,15
509,Florida,03/01/2025,12,16,0.75,Texas A&M,19,0.5625,16
510,Florida,03/05/2025,13,17,0.7647058823529411,Alabama,5,0.5882352941176471,17
511,Florida,03/08/2025,14,18,0.7777777777777778,Mississippi,19,0.5555555555555556,18
512,Florida,03/14/2025,15,19,0.7894736842105263,Missouri,14,0.55,20
513,Florida,03/15/2025,16,20,0.8,Alabama,22,0.6,20
514,Florida,03/16/2025,17,21,0.8095238095238095,Tennessee,9,0.6666666666666666,21
515,Florida,03/21/2025,18,22,0.8181818181818182,Norfolk St.,26,0.7894736842105263,19
516,Florida,11/04/2024,19,23,0.8260869565217391,South Florida,15,0.2631578947368421,19
517,Florida,11/07/2024,20,24,0.8333333333333334,Jacksonville,21,0.6363636363636364,22
518,Florida,11/11/2024,21,25,0.84,Grambling St.,24,0.4166666666666667,24
519,Florida,11/15/2024,22,26,0.8461538461538461,Florida St.,13,0.4782608695652174,23
520,Florida,11/19/2024,23,27,0.8518518518518519,Florida A&M,24,0.4583333333333333,24
521,Florida,11/22/2024,24,28,0.8571428571428571,Southern Illinois,25,0.44,25
522,Florida,11/28/2024,25,29,0.8620689655172413,Wake Forest,17,0.6538461538461539,26
523,Florida,11/29/2024,26,30,0.8666666666666667,Wichita St.,37,0.5357142857142857,28
524,Florida,12/04/2024,27,31,0.8709677419354839,Virginia,18,0.4444444444444444,27
525,Florida,12/14/2024,28,32,0.875,Arizona St.,17,0.4,30
526,Florida,12/17/2024,29,33,0.8787878787878788,North Carolina,6,0.6,35
527,Florida,12/21/2024,30,34,0.8823529411764706,North Florida,54,0.4375,32
528,Florida,12/29/2024,31,35,0.8857142857142857,Stetson,40,0.28125,32
529,Oakwood,11/07/2024,0,1,0.0,Alabama A&M,-43,0.35,20
530,Oakwood,12/02/2024,0,2,0.0,Mississippi Valley,-20,0.18181818181818182,11
531,Purdue Fort Wayne,01/01/2025,0,1,0.0,Northern Kentucky,-1,1.0,1
532,Purdue Fort Wayne,01/04/2025,1,2,0.5,Youngstown St.,9,0.5,2
533,Purdue Fort Wayne,01/08/2025,2,3,0.6666666666666666,Milwaukee,5,0.3333333333333333,3
534,Purdue Fort Wayne,01/11/2025,3,4,0.75,Detroit Mercy,23,0.25,4
535,Purdue Fort Wayne,01/15/2025,3,5,0.6,Wright St.,-93,0.75,4
536,Purdue Fort Wayne,01/22/2025,3,6,0.5,Oakland,-4,0.7142857142857143,7
537,Purdue Fort Wayne,01/25/2025,4,7,0.5714285714285714,IU Indy,11,0.2857142857142857,7
538,Purdue Fort Wayne,01/30/2025,4,8,0.5,Cleveland St.,-10,1.0,8
539,Purdue Fort Wayne,02/02/2025,5,9,0.5555555555555556,Milwaukee,2,0.5555555555555556,9
540,Purdue Fort Wayne,02/05/2025,6,10,0.6,Wright St.,23,0.6,10
541,Purdue Fort Wayne,02/08/2025,7,11,0.6363636363636364,Green Bay,15,0.0,10
542,Purdue Fort Wayne,02/12/2025,7,12,0.5833333333333334,Youngstown St.,-22,0.6153846153846154,13
543,Purdue Fort Wayne,02/15/2025,7,13,0.5384615384615384,Robert Morris,-7,0.7857142857142857,14
544,Purdue Fort Wayne,02/21/2025,8,14,0.5714285714285714,Oakland,14,0.5714285714285714,14
545,Purdue Fort Wayne,02/27/2025,8,15,0.5333333333333333,Northern Kentucky,-5,0.5,16
546,Purdue Fort Wayne,03/01/2025,8,16,0.5,Cleveland St.,-11,0.6875,16
547,Purdue Fort Wayne,03/06/2025,8,17,0.47058823529411764,Youngstown St.,-5,0.6111111111111112,18
548,Purdue Fort Wayne,11/04/2024,9,18,0.5,Bluffton,52,0.0,1
549,Purdue Fort Wayne,11/08/2024,9,19,0.47368421052631576,UCF,-7,0.391304347826087,23
550,Purdue Fort Wayne,11/12/2024,10,20,0.5,Bethune Cookman,22,0.6086956521739131,23
551,Purdue Fort Wayne,11/16/2024,11,21,0.5238095238095238,Southern Indiana,19,0.22727272727272727,22
552,Purdue Fort Wayne,11/20/2024,11,22,0.5,Penn St.,-13,0.43478260869565216,23
553,Purdue Fort Wayne,11/25/2024,12,23,0.5217391304347826,Drexel,6,0.5185185185185185,27
554,Purdue Fort Wayne,11/26/2024,12,24,0.5,Radford,-13,0.6153846153846154,26
555,Purdue Fort Wayne,11/30/2024,13,25,0.52,East Texas A&M,20,0.15384615384615385,26
556,Purdue Fort Wayne,12/05/2024,13,26,0.5,Detroit Mercy,-1,0.2962962962962963,27
557,Purdue Fort Wayne,12/08/2024,14,27,0.5185185185185185,Robert Morris,5,0.71875,32
558,Purdue Fort Wayne,12/11/2024,15,28,0.5357142857142857,IU Indy,2,0.3448275862068966,29
559,Purdue Fort Wayne,12/15/2024,16,29,0.5517241379310345,Eastern Michigan,23,0.5333333333333333,30
560,Purdue Fort Wayne,12/20/2024,17,30,0.5666666666666667,Defiance,51,0.0,3
561,Purdue Fort Wayne,12/22/2024,17,31,0.5483870967741935,Michigan,-31,0.7352941176470589,34
562,Purdue Fort Wayne,12/29/2024,18,32,0.5625,Green Bay,16,0.125,32
563,Calumet,12/06/2024,0,1,0.0,Eastern Illinois,-30,0.39285714285714285,28
564,Calumet,12/22/2024,0,2,0.0,Valparaiso,-50,0.45454545454545453,33
565,Fresno St.,01/04/2025,0,1,0.0,Utah St.,-6,1.0,1
566,Fresno St.,01/07/2025,0,2,0.0,Colorado St.,-27,1.0,1
567,Fresno St.,01/11/2025,0,3,0.0,Nevada,-11,0.5,2
568,Fresno St.,01/17/2025,1,4,0.25,Air Force,9,0.0,5
569,Fresno St.,01/20/2025,1,5,0.2,New Mexico,-28,0.8333333333333334,6
570,Fresno St.,01/25/2025,1,6,0.16666666666666666,Colorado St.,-5,0.8333333333333334,6
571,Fresno St.,01/28/2025,1,7,0.14285714285714285,Wyoming,-11,0.42857142857142855,7
572,Fresno St.,02/01/2025,1,8,0.125,Boise St.,-22,0.5,8
573,Fresno St.,02/04/2025,1,9,0.1111111111111111,San Jose St.,-3,0.5555555555555556,9
574,Fresno St.,02/07/2025,1,10,0.1,Utah St.,-8,0.8,10
575,Fresno St.,02/10/2025,1,11,0.09090909090909091,Nevada,-25,0.6,10
576,Fresno St.,02/15/2025,1,12,0.08333333333333333,UNLV,-1,0.46153846153846156,13
577,Fresno St.,02/18/2025,1,13,0.07692307692307693,San Diego St.,-23,0.7692307692307693,13
578,Fresno St.,02/22/2025,1,14,0.07142857142857142,Air Force,-3,0.07142857142857142,14
579,Fresno St.,03/01/2025,1,15,0.06666666666666667,Boise St.,-5,0.6666666666666666,15
580,Fresno St.,03/04/2025,2,16,0.125,Wyoming,4,0.23529411764705882,17
581,Fresno St.,03/08/2025,2,17,0.11764705882352941,San Jose St.,-24,0.4117647058823529,17
582,Fresno St.,03/12/2025,2,18,0.1111111111111111,Nevada,-15,0.5,18
583,Fresno St.,11/08/2024,3,19,0.15789473684210525,Sacramento St.,7,0.19047619047619047,21
584,Fresno St.,11/13/2024,3,20,0.15,UC Santa Barbara,-5,0.6666666666666666,24
585,Fresno St.,11/16/2024,3,21,0.14285714285714285,Cal St. Bakersfiel,-18,0.6153846153846154,13
586,Fresno St.,11/20/2024,4,22,0.18181818181818182,Prairie View A&M,11,0.20833333333333334,24
587,Fresno St.,11/23/2024,5,23,0.21739130434782608,Long Beach St.,3,0.08333333333333333,24
588,Fresno St.,11/26/2024,5,24,0.20833333333333334,Washington St.,-11,0.56,25
589,Fresno St.,11/27/2024,5,25,0.2,Cal Baptist,-5,0.5769230769230769,26
590,Fresno St.,12/04/2024,5,26,0.19230769230769232,San Diego St.,-22,0.6666666666666666,27
591,Fresno St.,12/07/2024,5,27,0.18518518518518517,Santa Clara,-15,0.5357142857142857,28
592,Fresno St.,12/11/2024,5,28,0.17857142857142858,BYU,-28,0.7096774193548387,31
593,Fresno St.,12/14/2024,6,29,0.20689655172413793,San Diego,8,0.2,30
594,Fresno St.,12/21/2024,6,30,0.2,Cal Baptist,-17,0.5333333333333333,30
595,Fresno St.,12/28/2024,6,31,0.1935483870967742,UNLV,-10,0.53125,32
596,Fresno St.,12/31/2024,7,32,0.21875,New Mexico,86,0.7647058823529411,34
